ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,ReasonForLoanKey,ReasonForLoan,ReasonForLoanEng,Year,FarmCulturePlantAnimalMainlyOwningLand,FarmCulturePlantAnimalMainlyRentingLand,FarmCultureFishingForestryHuntingAgri,EntrepreneursNonAgriBusiness,EmployeeTechnicianManager,EmployeeLabourInAgriForestryFishery,EmployeeLabourInLogisticTransportation,EmployeeClericalSalesServiceWorker,EmployeeWorkerProductionConstruction,EconomicallyInactive
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,0,0,0,3332,50008,0,0,28567,0,1956
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2558,0,8981,0,914,1257,0,0,0,138,4089
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,27717,54928,0,69573,481434,23992,23885,67377,55686,32514
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2558,8931,0,0,104678,37119,0,0,35,11932,1708
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2558,49702,69889,0,9863,10731,11612,10183,16955,25254,10156
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,789,859,0,0,141,0,766
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2558,86014,120997,0,188480,581407,35605,34068,113040,92438,50792
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2558,336,12801,0,669,0,0,0,35,571,397
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,67017,8184,8957,57924,31867,1326,4157,30781,8589,87234
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,25789,46502,0,30611,401575,0,269704,33931,4632,10337
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2556,1273,5351,374,1527,79619,0,0,6344,292,1569
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,44117,37845,12663,82257,450781,41000,543096,74917,12680,46798
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2556,2046,9838,0,57888,72868,0,0,2568,2775,1375
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2556,74716,188706,357572,102393,21235,12000,13932,24827,9603,33961
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2556,12023,0,0,32367,1591,0,0,0,0,81
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2556,159963,288240,370608,301879,1027667,53000,826731,142125,29982,94005
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2556,0,0,0,5163,0,0,0,461,0,115
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,16208,0,2498,24298,11741,0,6230,13365,27027,39272
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,46192,0,0,74903,623719,0,0,53002,0,1960
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2558,2198,0,69688,3568,185321,0,0,5199,0,928
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,13290,0,84364,46556,277425,0,6565,86332,39189,10440
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2558,5785,0,0,52443,0,0,0,296,0,127
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2558,137733,0,7104,5635,5530,0,29332,68168,29922,9182
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,0,0,0,0,0,0
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2558,205198,0,160192,182467,1090761,0,35897,210141,68431,22576
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2558,0,0,964,638,0,0,0,2856,680,61
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,79502,3028,5626,27905,14482,825,1337,21058,8732,46930
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,714,0,287,2055,1590,0,0,244,0,702
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2556,1372,0,0,0,895,0,0,2984,218,1259
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,40348,1459,4067,14307,12515,825,1337,15397,5935,34035
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2556,1780,228,796,13635,238,0,0,687,0,1116
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2556,60067,1966,943,11434,3894,0,613,9823,4026,17750
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,0,0,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2556,87085,75569,46334,205442,680807,15000,11196,134667,80775,39941
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2556,59,0,1663,332,0,0,0,26,0,67
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,51780,2943,3292,20289,11468,1345,11710,12239,46236,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,3408,0,0,64006,159211,0,59585,0,9430,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2558,0,0,0,0,5122,0,0,0,311,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,30590,18347,7266,42902,375567,8956,126780,39873,25137,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2558,20565,0,0,68252,19043,0,7273,0,2499,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2558,60120,179459,0,11593,31176,7190,27319,25007,17517,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,0,0,0,0,0,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2558,114602,197805,7266,185324,590119,16146,219790,64880,54894,0
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2558,80,0,0,1429,0,0,1168,0,0,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2554,0,0,0,0,0,0,0,0,0,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2554,2376,41503,0,23970,264788,0,0,42581,0,14045
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2554,252,17530,0,276,2934,0,0,1331,817,284
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2554,9109,52077,0,94258,332383,94382,23487,112124,34019,21448
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2554,752,3609,0,58524,9070,0,0,879,268,3179
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2554,38440,73857,0,13809,70149,0,1359,2694,7823,11298
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2554,0,0,0,2212,0,0,0,0,0,165
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2554,50927,188577,0,189994,667714,94382,24846,157873,42926,49673
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2554,0,0,0,3055,11610,0,0,1737,0,747
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,28943,228,234,28959,14379,2189,3348,20994,22153,48701
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,10201,0,0,59952,261625,1189,17109,47509,619,10931
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2558,655,0,0,1055,863,0,0,567,493,2077
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,40382,15821,9195,85019,312797,11872,16441,116890,32163,42009
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2558,17612,0,0,114138,22876,0,0,0,2416,4951
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2558,86383,0,0,10566,21486,20000,514,37283,21791,17504
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,6653,0,0,0,0,0,0
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2558,148687,15821,9195,277257,580690,33061,34064,201396,57073,77472
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2558,6546,0,0,126,38957,0,0,853,409,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,28342,4317,777,13667,9839,2991,864,11441,7212,26099
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,1066,0,0,4922,349377,0,0,32913,9304,10115
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2556,0,0,0,161,1925,0,0,4892,399,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,17434,32118,704,25397,465165,14455,6339,37390,12559,8458
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2556,8933,5575,0,24348,2858,0,0,1068,2777,3447
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2556,14079,21954,1479,4973,2650,5084,0,22759,427,4040
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,0,2453,3535
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2556,41512,59646,2184,59252,821975,18615,6339,98742,27920,29595
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2556,0,0,0,548,0,924,0,280,0,0
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,16183,526,551,10124,8184,2495,1239,9268,11872,18686
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,1182,0,0,71033,219740,104192,10766,43798,22407,1971
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2558,29,0,0,3515,7902,0,0,4156,45,4571
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,34738,450000,58100,59710,770722,66157,40227,64304,39548,25422
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2558,12905,0,405015,42462,866,0,0,6351,608,19561
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2558,27774,0,0,10917,25013,4371,8281,27883,21558,30181
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2558,0,0,17097,1008,40981,0,0,0,0,1226
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2558,76408,400000,474514,181804,1062654,174720,58445,144566,82977,82012
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2558,221,50000,5699,6841,2569,0,828,1925,1189,920
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,20079,673,151,8051,7030,1699,897,5597,6452,9147
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,0,0,0,36936,245150,0,24614,22174,228,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,102,  ใช้ในการศึกษา,  Education,2558,267,0,21171,2090,49073,0,0,8309,1516,414
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,32053,170609,0,37885,520985,12990,21760,138444,48627,35318
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,104,  ใช้ในการทำธุรกิจ,  Business,2558,1626,0,0,226280,94922,0,0,2561,0,6689
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,105,  ใช้ในการทำเกษตร,  Farming,2558,30563,412478,0,19577,23453,7128,0,12683,8187,2349
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,1772,0,0,0,0,0
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,107,  หนี้ในระบบ, Formal sector,2558,63833,583087,21171,322174,935355,20117,46374,181555,58558,44322
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,108,  หนี้นอกระบบ, Formal sector,2558,676,0,0,593,0,0,0,2617,0,448
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,0,0,0,0,0,0,0,0,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,6998,0,2219,80705,444772,0,0,36047,39786,30048
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2556,1699,3800,3422,615,9159,0,0,5249,2078,6038
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,37816,4546,8657,76208,239207,0,20886,120007,81951,19333
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2556,6368,42739,0,72190,0,0,3522,308,6659,606
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2556,83659,64541,28895,26419,32869,3874,45236,14056,5796,12670
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,0,0,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2556,133542,115626,42904,240095,724044,3874,69644,175570,130595,68695
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2556,2998,0,289,16042,1963,0,0,97,5675,0
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,13518,1116,4790,18945,8939,1233,724,7732,33014,11212
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,14105,0,14773,74288,414631,116188,0,36298,92249,19317
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2558,17586,49445,0,5685,15455,0,7621,18636,10214,1417
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,50199,12937,8626,130437,352071,321199,22715,91956,118931,24588
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2558,625,0,1154,72883,0,0,0,5143,270,29296
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2558,67722,121769,24703,23754,20777,72093,10419,32687,5601,19303
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2558,156,0,0,1922,0,0,0,0,0,146
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2558,147900,184115,49257,308296,800984,507397,40754,174038,225248,93672
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2558,2493,36,0,672,1950,2083,0,10682,2018,395
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2560,12711,2414,8853,20771,9007,305,1861,12678,21376,11569
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2560,5512,0,3985,110130,286158,0,0,47904,55041,99478
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2560,4244,10894,2935,7941,38265,1466,0,24693,12693,8156
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2560,42759,15621,26152,104217,315104,0,31010,133005,99698,69020
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2560,162,0,2089,34074,3384,0,0,1588,206,10021
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2560,70761,79003,19834,19616,28018,0,19518,17480,31411,18419
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2560,0,0,3238,441,0,0,0,7101,3778,369
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2560,121126,95092,56904,274054,670929,1466,47293,231394,200415,204130
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2560,2313,10426,1330,2364,0,0,3235,378,2411,1333
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,131300,138493,177974,126729,438379,39962,175356,75085,22488,46568
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,1663,0,10860,12729,183029,0,59383,6092,0,11397
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2556,1540,0,0,0,0,0,0,223,0,974
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,44960,33978,13630,51114,237085,39962,113291,62805,7424,26645
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2556,1925,5460,96530,56548,6216,0,2682,3058,870,1523
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2556,81212,98792,56954,6338,12049,0,0,2907,13360,4629
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2556,0,263,0,0,0,0,0,0,834,1400
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2556,123141,137708,82921,119900,438379,20000,175356,71468,22488,46484
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2556,8159,785,95053,6829,0,19962,0,3617,0,84
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,15083,6248,2344,16199,7253,607,768,8356,5865,13549
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,0,0,1040,21383,393539,34517,0,30195,7294,18047
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2558,0,869,1339,35,925,0,0,6676,0,2535
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,12181,11784,10201,25270,293817,16535,20970,106329,75380,30119
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2558,0,0,1024,50932,960,0,0,1539,0,1309
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2558,102195,140661,5192,20355,1962,101824,38435,36130,31634,13864
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,0,0,0,504,0,3193
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2558,113911,149928,18795,114952,687189,152876,59405,179849,109172,68586
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2558,464,3387,0,3023,4015,0,0,1522,5136,482
55,น่าน                ,Nan                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,33382,30459,2497,17348,10129,60,3051,19754,3210,33230
