ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,SocioEconomyKey,SocioEconomic,SocioEconomic,SocioEconomicEng,SocioEconomicEng,Year,AvgMonthlyIncome,AvgMonthlyExpense,AvgAmountDebtPerHousehold,PercentageExpenditureToIncome,,,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,0,0,0,0,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,11728,10225,1701,87.2,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2556,14121,12363,76670,87.6,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2556,11940,10941,9524,91.6,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2556,10148,9063,7773,89.3,,,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,13497,12075,73166,89.5,,,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,10384,11175,39940,107.6,,,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,8599,9371,45107,109,,,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,7833,6858,4552,151.7
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,17520,15124,123718,86.3,,,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,36670,24547,410459,66.9,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,16442,11882,6000,72.3,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,12825,10241,8204,79.9,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,16874,14361,87030,85.1,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,14028,14361,64539,102.4,,
57,เชียงราย            ,Chiang Rai          ,1,กรุงเทพมหานคร,Bangkok Metropolis,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,12307,10589,52119,86,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2556,24158,14268,232771,59.1,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2556,20643,13930,225992,67.5,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2556,23820,13659,255217,57.3,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2556,0,0,0,0
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2556,56689,18284,760509,32.3,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2556,37396,25615,449274,68.5,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,11900,9835,20875,82.6,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,13648,10717,41233,78.5,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2556,20916,16124,126306,77.1,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2556,15481,12286,32710,79.4,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2556,12225,10745,50117,87.9,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,21852,17128,188941,78.4,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,27816,18361,207876,66,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,15592,12531,214167,80.4,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,13799,11377,27542,82.4
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,23275,19442,198521,83.5,,,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,44294,26661,841765,60.2,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,11385,9594,20898,84.3,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,16684,13405,80846,80.3,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,19049,16613,79643,87.2,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,19850,16841,66182,84.8,,
60,นครสวรรค์           ,Nakhon Sawan        ,1,กรุงเทพมหานคร,Bangkok Metropolis,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,14162,13245,90919,93.5,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2555,22083,16360,178672,74.1,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2555,24947,18002,227127,72.2,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2555,27047,17296,234429,63.9,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2555,10482,10200,94000,97.3
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2555,26258,19507,156149,74.3,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2555,49808,39169,1200518,78.6,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2555,14703,11549,55451,78.5,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2555,17055,14411,80894,84.5,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2555,18508,14295,100744,77.2,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2555,21333,14830,53226,69.5,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2555,13005,10122,25172,77.8,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,20140,17371,303023,86.2,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,23185,20496,309291,88.4,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,19494,18670,289438,95.8,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,7604,6265,0,82.4
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,25803,20612,703973,79.9,,,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,48526,39530,1045681,81.5,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,13497,12080,87622,89.5,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,21112,18406,134999,87.2,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,20179,17319,148245,85.8,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,21053,17554,169939,83.4,,
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,14289,12895,187384,90.2,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2556,17020,13261,120246,77.3,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2556,13800,10600,75283,76.8,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2556,11043,9925,34220,89.9,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2556,0,0,0,0
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2556,22182,15280,150482,68.9,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2556,36657,29167,406841,79.6,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,8840,5863,14144,66.3,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,11224,8506,6556,75.8,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2556,21043,16923,238211,80.4,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2556,16376,12320,98150,75.2,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2556,12351,10033,47750,81.2,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,20079,15176,145791,75.6,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,18579,14512,127639,78.1,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,11763,9027,41365,76.7,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,8715,7296,11434,83.7
